Sequence_id,GC1%,GC2%,GC3%
scaffold100-size417314-gene-2.9,55.94405594405595,44.05594405594406,39.51048951048951
scaffold100-size417314-gene-3.0,54.131054131054135,40.74074074074074,66.95156695156696
scaffold100-size417314-gene-3.1,55.208333333333336,40.208333333333336,46.458333333333336
scaffold100-size417314-gene-3.10,73.68421052631578,62.75303643724697,65.58704453441295
scaffold100-size417314-gene-3.11,84.7328244274809,64.8854961832061,51.14503816793893
scaffold100-size417314-gene-3.12,56.52173913043478,45.53775743707094,48.74141876430206
scaffold100-size417314-gene-3.13,53.346080305927345,37.2848948374761,47.41873804971319
scaffold100-size417314-gene-3.14,58.4070796460177,29.646017699115045,48.23008849557522
scaffold100-size417314-gene-3.15,67.57990867579909,38.35616438356164,63.4703196347032
scaffold100-size417314-gene-3.16,55.111111111111114,32.88888888888889,42.22222222222222
scaffold100-size417314-gene-3.17,54.54545454545454,53.475935828877006,39.57219251336899
scaffold100-size417314-gene-3.18,47.34299516908212,40.09661835748793,39.130434782608695
scaffold100-size417314-gene-3.19,52.58126195028681,38.4321223709369,46.46271510516252
scaffold100-size417314-gene-3.2,54.556213017751475,42.721893491124256,47.455621301775146
scaffold100-size417314-gene-3.20,50.898203592814376,43.11377245508982,50.59880239520959
scaffold100-size417314-gene-3.21,65.93886462882097,49.34497816593886,49.34497816593886
scaffold100-size417314-gene-3.22,56.71296296296296,47.68518518518518,47.22222222222222
scaffold100-size417314-gene-3.23,55.22088353413655,44.97991967871486,44.17670682730924
scaffold100-size417314-gene-3.24,56.24270711785297,37.80630105017503,47.60793465577596
scaffold100-size417314-gene-3.25,56.242118537200504,39.470365699873895,45.14501891551072
scaffold100-size417314-gene-3.26,57.2463768115942,45.65217391304348,44.20289855072464
scaffold100-size417314-gene-3.27,63.93831553973903,54.56702253855279,57.29537366548043
scaffold100-size417314-gene-3.28,55.218855218855225,45.11784511784512,45.79124579124579
scaffold100-size417314-gene-3.29,60.9271523178808,40.397350993377486,52.980132450331126
scaffold100-size417314-gene-3.3,55.40229885057472,44.59770114942529,47.81609195402299
scaffold100-size417314-gene-3.30,74.39024390243902,55.28455284552846,62.601626016260155
scaffold100-size417314-gene-3.31,54.86725663716814,44.690265486725664,44.690265486725664
scaffold100-size417314-gene-3.4,57.51633986928104,42.70152505446623,44.008714596949886
scaffold100-size417314-gene-3.5,60.75085324232082,55.460750853242324,55.631399317406135
scaffold100-size417314-gene-3.6,45.32710280373832,46.26168224299065,48.598130841121495
scaffold100-size417314-gene-3.7,77.70700636942675,50.318471337579616,66.56050955414013
scaffold100-size417314-gene-3.8,52.26781857451404,40.60475161987041,57.88336933045356
scaffold100-size417314-gene-3.9,58.82352941176471,52.05882352941177,58.235294117647065
scaffold101-size165400-gene-0.10,64.80836236933798,52.961672473867594,59.58188153310105
scaffold101-size165400-gene-0.11,64.40071556350627,45.08050089445438,78.175313059034
scaffold101-size165400-gene-0.12,54.85436893203883,46.601941747572816,41.262135922330096
scaffold101-size165400-gene-0.13,68.05555555555556,50.0,51.85185185185185
scaffold101-size165400-gene-0.14,52.5974025974026,38.961038961038966,40.25974025974026
scaffold101-size165400-gene-0.15,51.11940298507462,43.656716417910445,42.16417910447761
scaffold101-size165400-gene-0.16,81.02189781021897,84.42822384428223,62.77372262773723
scaffold101-size165400-gene-0.17,89.04593639575971,54.06360424028268,56.18374558303887
scaffold101-size165400-gene-0.18,83.98203592814372,66.01796407185628,61.227544910179645
scaffold101-size165400-gene-0.3,48.9451476793249,47.67932489451477,48.52320675105485
scaffold101-size165400-gene-0.4,52.92397660818714,39.76608187134503,46.783625730994146
scaffold101-size165400-gene-0.5,48.284960422163586,45.382585751978894,48.02110817941953
scaffold101-size165400-gene-0.6,82.83166109253067,75.13935340022296,53.734671125975474
scaffold101-size165400-gene-0.7,81.52610441767068,76.10441767068274,77.10843373493977
scaffold101-size165400-gene-0.8,63.48039215686274,37.00980392156863,50.73529411764706
scaffold101-size165400-gene-0.9,57.70750988142292,44.66403162055336,45.45454545454545
scaffold102-size165015-gene-0.10,57.03971119133574,57.2202166064982,59.205776173285194
scaffold102-size165015-gene-0.11,64.57142857142857,45.14285714285714,53.714285714285715
scaffold102-size165015-gene-0.12,72.58064516129032,66.45161290322581,63.2258064516129
scaffold102-size165015-gene-0.13,52.112676056338024,42.6056338028169,45.305164319248824
scaffold102-size165015-gene-0.14,82.3943661971831,57.74647887323944,64.7887323943662
scaffold102-size165015-gene-0.15,61.49425287356321,56.896551724137936,61.49425287356321
scaffold102-size165015-gene-0.16,51.3215859030837,35.24229074889868,59.03083700440529
scaffold102-size165015-gene-0.17,67.8082191780822,59.589041095890416,67.12328767123287
scaffold102-size165015-gene-0.18,65.06849315068493,68.83561643835617,65.06849315068493
scaffold102-size165015-gene-0.19,69.04761904761905,56.34920634920635,65.87301587301587
scaffold102-size165015-gene-0.20,51.449275362318836,42.028985507246375,67.02898550724638
scaffold102-size165015-gene-0.21,88.2217090069284,66.28175519630484,50.57736720554272
scaffold102-size165015-gene-0.22,51.173708920187785,48.35680751173709,53.990610328638496
scaffold102-size165015-gene-0.23,55.21472392638037,53.987730061349694,45.39877300613497
scaffold102-size165015-gene-0.24,58.55263157894737,46.71052631578947,55.26315789473685
scaffold102-size165015-gene-0.25,55.72998430141287,41.52276295133438,39.24646781789639
scaffold102-size165015-gene-0.26,55.11363636363637,57.95454545454546,31.25
scaffold102-size165015-gene-0.27,67.6056338028169,45.07042253521127,52.112676056338024
scaffold102-size165015-gene-0.28,73.89937106918238,51.57232704402516,57.23270440251572
scaffold102-size165015-gene-0.3,57.8125,51.5625,53.125
scaffold102-size165015-gene-0.4,82.20338983050848,62.71186440677966,63.559322033898304
scaffold102-size165015-gene-0.5,69.91150442477876,58.70206489675516,57.227138643067846
scaffold102-size165015-gene-0.6,47.02549575070821,52.124645892351275,51.84135977337111
scaffold102-size165015-gene-0.7,50.712250712250714,56.98005698005698,53.84615384615385
scaffold102-size165015-gene-0.8,52.80898876404494,44.9438202247191,56.74157303370787
scaffold102-size165015-gene-0.9,51.93798449612403,45.73643410852713,44.18604651162791
scaffold103-size163691-gene-0.0,88.14814814814815,72.5925925925926,74.07407407407408
scaffold103-size163691-gene-0.1,68.3641975308642,54.629629629629626,62.5
scaffold103-size163691-gene-0.10,59.00383141762452,39.20817369093231,47.76500638569604
scaffold103-size163691-gene-0.11,52.54237288135594,41.80790960451977,46.32768361581921
scaffold103-size163691-gene-0.12,53.179190751445084,51.445086705202314,52.02312138728323
scaffold103-size163691-gene-0.13,67.36842105263158,41.578947368421055,66.3157894736842
scaffold103-size163691-gene-0.14,51.31578947368421,44.73684210526316,43.42105263157895
scaffold103-size163691-gene-0.15,53.59477124183007,52.28758169934641,36.60130718954248
scaffold103-size163691-gene-0.16,45.83333333333333,38.25757575757576,40.909090909090914
scaffold103-size163691-gene-0.17,51.951219512195124,39.268292682926834,54.63414634146342
scaffold103-size163691-gene-0.18,51.68539325842697,47.19101123595505,49.43820224719101
scaffold103-size163691-gene-0.2,62.13538800220143,47.93615850302697,58.61309851403412
scaffold103-size163691-gene-0.3,82.37288135593221,54.91525423728814,69.83050847457626
scaffold103-size163691-gene-0.4,60.40372670807454,52.484472049689444,62.88819875776398
scaffold103-size163691-gene-0.5,54.0765391014975,44.09317803660566,48.25291181364393
scaffold103-size163691-gene-0.6,62.03208556149733,53.475935828877006,47.05882352941176
scaffold103-size163691-gene-0.7,47.47081712062256,39.688715953307394,46.69260700389105
scaffold103-size163691-gene-0.8,56.692203695358266,43.44299233889139,51.64488508337088
scaffold103-size163691-gene-0.9,82.51231527093597,67.24137931034483,42.857142857142854
scaffold104-size249586-gene-0.16,54.106280193236714,52.65700483091788,60.86956521739131
scaffold104-size249586-gene-0.17,55.84112149532711,45.794392523364486,48.598130841121495
scaffold104-size249586-gene-0.18,56.65236051502146,48.06866952789699,55.93705293276109
scaffold104-size249586-gene-0.19,58.80434782608695,46.41304347826087,45.43478260869565
scaffold104-size249586-gene-0.20,48.795180722891565,46.98795180722892,55.42168674698795
scaffold104-size249586-gene-0.21,47.44186046511628,41.3953488372093,52.093023255813954
scaffold104-size249586-gene-0.22,60.876369327073554,41.31455399061033,59.937402190923315
scaffold104-size249586-gene-0.23,86.95652173913044,54.78260869565217,63.47826086956522
scaffold104-size249586-gene-0.24,90.21739130434783,83.15217391304348,71.19565217391305
scaffold104-size249586-gene-0.25,60.546875,44.921875,62.890625
scaffold104-size249586-gene-0.26,55.87982832618026,51.67381974248927,46.78111587982833
scaffold104-size249586-gene-0.27,62.18487394957983,39.49579831932773,41.17647058823529
scaffold104-size249586-gene-0.28,71.900826446281,68.59504132231406,50.413223140495866
scaffold104-size249586-gene-0.29,76.76767676767676,55.42929292929293,74.4949494949495
scaffold104-size249586-gene-0.30,51.3677811550152,44.37689969604863,41.94528875379939
scaffold104-size249586-gene-0.31,56.886227544910184,49.700598802395206,56.886227544910184
scaffold104-size249586-gene-0.32,91.2398921832884,66.98113207547169,62.8032345013477
scaffold104-size249586-gene-0.33,57.57575757575758,53.535353535353536,57.57575757575758
scaffold104-size249586-gene-0.34,61.111111111111114,43.05555555555556,46.52777777777778
scaffold104-size249586-gene-0.35,65.67656765676567,47.194719471947195,54.45544554455446
scaffold104-size249586-gene-0.36,57.7922077922078,43.506493506493506,56.493506493506494
scaffold104-size249586-gene-0.37,50.27624309392266,36.74033149171271,45.027624309392266
scaffold104-size249586-gene-0.38,49.754901960784316,42.64705882352941,45.34313725490196
scaffold104-size249586-gene-0.39,55.172413793103445,49.42528735632184,49.42528735632184
scaffold104-size249586-gene-0.40,57.534246575342465,36.3013698630137,45.20547945205479
scaffold104-size249586-gene-0.41,57.96766743648961,45.26558891454965,43.418013856812934
scaffold104-size249586-gene-0.42,61.26482213438735,48.22134387351779,46.047430830039524
scaffold104-size249586-gene-0.43,60.0609756097561,49.08536585365854,52.89634146341463
scaffold104-size249586-gene-0.44,56.102003642987256,46.44808743169399,46.81238615664845
scaffold104-size249586-gene-0.45,60.55900621118012,40.683229813664596,60.55900621118012
scaffold104-size249586-gene-0.46,61.5916955017301,48.78892733564014,60.89965397923876
scaffold104-size249586-gene-0.47,95.68345323741008,72.12230215827337,60.79136690647482
scaffold104-size249586-gene-0.48,93.5064935064935,72.72727272727273,53.246753246753244
scaffold104-size249586-gene-1.10,53.64963503649635,41.97080291970803,65.69343065693431
scaffold104-size249586-gene-1.11,90.2439024390244,60.97560975609756,63.41463414634146
scaffold104-size249586-gene-1.12,64.28571428571429,55.10204081632652,50.0
scaffold104-size249586-gene-1.13,60.37414965986394,38.435374149659864,54.08163265306123
scaffold104-size249586-gene-1.14,53.35820895522389,41.04477611940299,39.17910447761194
scaffold104-size249586-gene-1.15,56.15491009681881,45.643153526970956,47.026279391424616
scaffold104-size249586-gene-1.16,61.06442577030813,42.57703081232493,55.46218487394958
scaffold104-size249586-gene-1.17,55.57809330628803,38.5395537525355,46.0446247464503
scaffold104-size249586-gene-1.18,92.25023342670401,77.31092436974791,70.12138188608776
scaffold104-size249586-gene-1.19,66.30434782608695,59.78260869565217,42.391304347826086
scaffold104-size249586-gene-1.20,58.39753466872111,44.8382126348228,60.40061633281972
scaffold104-size249586-gene-1.21,61.702127659574465,46.504559270516715,68.38905775075987
scaffold104-size249586-gene-1.22,77.97752808988764,60.0,74.8314606741573
scaffold104-size249586-gene-1.23,55.30546623794213,40.273311897106105,48.231511254019296
scaffold104-size249586-gene-1.24,57.62376237623762,43.76237623762376,46.930693069306926
scaffold104-size249586-gene-1.8,60.05747126436781,37.64367816091954,41.95402298850575
scaffold104-size249586-gene-1.9,55.932203389830505,49.75786924939467,49.27360774818402
scaffold105-size162906-gene-0.0,49.33920704845815,41.85022026431718,47.136563876651984
scaffold105-size162906-gene-0.1,66.17647058823529,54.41176470588235,51.470588235294116
scaffold105-size162906-gene-0.10,54.7486033519553,49.162011173184354,46.927374301675975
scaffold105-size162906-gene-0.11,69.40639269406392,66.21004566210046,68.4931506849315
scaffold105-size162906-gene-0.2,81.42548596112312,66.52267818574515,66.09071274298056
scaffold105-size162906-gene-0.3,47.97297297297297,50.67567567567568,43.91891891891892
scaffold105-size162906-gene-0.4,59.30232558139535,51.627906976744185,67.2093023255814
scaffold105-size162906-gene-0.5,60.63829787234043,51.06382978723404,71.27659574468085
scaffold105-size162906-gene-0.6,92.9453262786596,68.60670194003528,76.01410934744268
scaffold105-size162906-gene-0.7,53.81165919282511,46.63677130044843,56.95067264573991
scaffold105-size162906-gene-0.8,50.609756097560975,50.609756097560975,50.0
scaffold105-size162906-gene-0.9,54.48028673835126,42.65232974910394,48.38709677419355
scaffold106-size183729-gene-0.1,61.212121212121204,40.60606060606061,42.42424242424242
scaffold106-size183729-gene-0.2,49.137931034482754,41.37931034482759,49.137931034482754
scaffold106-size183729-gene-0.3,55.203619909502265,45.022624434389144,46.15384615384615
scaffold106-size183729-gene-0.4,49.29577464788733,45.07042253521127,39.436619718309856
scaffold106-size183729-gene-0.5,45.348837209302324,34.30232558139535,45.93023255813954
scaffold106-size183729-gene-0.6,54.391891891891895,39.86486486486486,47.63513513513514
scaffold106-size183729-gene-0.7,51.048951048951054,40.55944055944056,48.6013986013986
scaffold106-size183729-gene-0.8,57.009345794392516,46.77816035415642,44.36792916871618
scaffold107-size286255-gene-0.10,54.929577464788736,43.66197183098591,42.25352112676056
scaffold107-size286255-gene-0.11,44.31818181818182,39.20454545454545,43.18181818181818
scaffold107-size286255-gene-0.12,46.774193548387096,37.096774193548384,60.483870967741936
scaffold107-size286255-gene-0.13,51.551312649164686,34.84486873508354,45.10739856801909
scaffold107-size286255-gene-0.14,54.22222222222223,45.33333333333333,48.22222222222222
scaffold107-size286255-gene-0.15,58.941605839416056,49.27007299270073,53.284671532846716
scaffold107-size286255-gene-0.16,89.23076923076924,64.78632478632478,69.91452991452991
scaffold107-size286255-gene-0.2,42.62295081967213,50.81967213114754,45.90163934426229
scaffold107-size286255-gene-0.3,43.956043956043956,41.208791208791204,45.604395604395606
scaffold107-size286255-gene-0.4,62.295081967213115,60.65573770491803,52.459016393442624
scaffold107-size286255-gene-0.5,49.67741935483871,43.87096774193549,40.64516129032258
scaffold107-size286255-gene-0.6,56.7287784679089,45.3416149068323,44.72049689440994
scaffold107-size286255-gene-0.7,53.230769230769226,41.53846153846154,46.46153846153846
scaffold107-size286255-gene-0.8,50.16835016835017,39.39393939393939,42.08754208754209
scaffold107-size286255-gene-0.9,60.13513513513513,44.5945945945946,44.5945945945946
scaffold107-size286255-gene-1.10,56.325301204819276,42.46987951807229,41.566265060240966
scaffold107-size286255-gene-1.11,79.62382445141067,62.695924764890286,60.50156739811913
scaffold107-size286255-gene-1.12,63.2183908045977,45.97701149425287,50.57471264367817
scaffold107-size286255-gene-1.13,53.47222222222222,40.97222222222222,46.52777777777778
scaffold107-size286255-gene-1.14,63.2183908045977,45.97701149425287,48.275862068965516
scaffold107-size286255-gene-1.15,56.14754098360656,57.786885245901644,47.13114754098361
scaffold107-size286255-gene-1.16,58.95522388059702,64.92537313432835,59.70149253731343
